"ID","day","cytokine","sex","group","value","LOD","fold_change_baseline","NHP","virus","baseline","inf_status","exp","bites_of_the_day","bites_of_yesterday","cumul_bites_up_to_daym1","cumul_bites_2_previous_days","cumul_bites_3_previous_days","cumul_bites_4_previous_days","cumul_bites_7_previous_days"
"UG171",3,"IL.8","F","Cyno.Dengue virus",11.68,11.68,NA,"Cyno","Dengue virus",11.68,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"G.CSF","F","Cyno.Dengue virus",1401.33,113.59,10.0087850867795,"Cyno","Dengue virus",140.01,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"TNF.alpha","F","Cyno.Dengue virus",14.2,14.2,NA,"Cyno","Dengue virus",14.2,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"MCP.1","F","Cyno.Dengue virus",349.77,20.12,0.553547406903319,"Cyno","Dengue virus",631.87,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"IL.10","F","Cyno.Dengue virus",13.57,13.57,NA,"Cyno","Dengue virus",13.57,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"MIP.1a","F","Cyno.Dengue virus",79.4,28.54,1.88240872451399,"Cyno","Dengue virus",42.18,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"IL.1B","F","Cyno.Dengue virus",12.04,12.04,NA,"Cyno","Dengue virus",12.04,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"IL.5","F","Cyno.Dengue virus",6.45,6.45,NA,"Cyno","Dengue virus",6.45,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"IFN.g","F","Cyno.Dengue virus",24.65,14.44,0.459545115585384,"Cyno","Dengue virus",53.64,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"EGF","F","Cyno.Dengue virus",116.9,3.41,1.02678963548529,"Cyno","Dengue virus",113.85,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"TGFbeta","F","Cyno.Dengue virus",83.84,3.3,1.00914780934039,"Cyno","Dengue virus",83.08,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"IP.10","F","Cyno.Dengue virus",13.35,4.38,2.14975845410628,"Cyno","Dengue virus",6.21,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"MDC","F","Cyno.Dengue virus",2329.73,286.83,1.37231836763545,"Cyno","Dengue virus",1697.66,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"GM.CSF","F","Cyno.Dengue virus",12.88,12.88,NA,"Cyno","Dengue virus",12.88,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"IL.6","F","Cyno.Dengue virus",9.06,7.71,1.17509727626459,"Cyno","Dengue virus",7.71,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"IL.15","F","Cyno.Dengue virus",1174.4,75.45,15.5652750165673,"Cyno","Dengue virus",75.45,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"I.TAC","F","Cyno.Dengue virus",145.14,32.66,0.738926789532634,"Cyno","Dengue virus",196.42,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"MIF","F","Cyno.Dengue virus",1072.64,5.06,2.32591018496433,"Cyno","Dengue virus",461.17,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"IL.12","F","Cyno.Dengue virus",4336.21,112.39,8.28168987184629,"Cyno","Dengue virus",523.59,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"MIG","F","Cyno.Dengue virus",349.83,24.23,14.437886917045,"Cyno","Dengue virus",24.23,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"IL.RA","F","Cyno.Dengue virus",661.79,55.74,2.74966760844275,"Cyno","Dengue virus",240.68,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"HGF","F","Cyno.Dengue virus",9593.96,74.94,13.7919553779362,"Cyno","Dengue virus",695.62,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"IL.4","F","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"IL.17","F","Cyno.Dengue virus",30.96,30.96,NA,"Cyno","Dengue virus",30.96,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"RANTES","F","Cyno.Dengue virus",4493.09,9.09,1.38148605935382,"Cyno","Dengue virus",3252.36,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"VEGF","F","Cyno.Dengue virus",1.35,1.35,NA,"Cyno","Dengue virus",1.35,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"MIP.1B","F","Cyno.Dengue virus",63.21,32.55,0.776249539481763,"Cyno","Dengue virus",81.43,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",3,"IL.2","F","Cyno.Dengue virus",43.77,43.77,NA,"Cyno","Dengue virus",43.77,"Control","denv_cyno",7,5,17,12,17,17,17
"UG171",4,"IL.4","F","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"IL.1B","F","Cyno.Dengue virus",12.04,12.04,NA,"Cyno","Dengue virus",12.04,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"G.CSF","F","Cyno.Dengue virus",1295.84,113.59,9.25533890436397,"Cyno","Dengue virus",140.01,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"MIG","F","Cyno.Dengue virus",299.72,24.23,12.3697895171275,"Cyno","Dengue virus",24.23,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"IL.RA","F","Cyno.Dengue virus",305.48,55.74,1.2692371613761,"Cyno","Dengue virus",240.68,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"VEGF","F","Cyno.Dengue virus",1.35,1.35,NA,"Cyno","Dengue virus",1.35,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"MDC","F","Cyno.Dengue virus",1947.51,286.83,1.14717316777211,"Cyno","Dengue virus",1697.66,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"IL.10","F","Cyno.Dengue virus",13.57,13.57,NA,"Cyno","Dengue virus",13.57,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"MIP.1B","F","Cyno.Dengue virus",43.71,32.55,0.536780056490237,"Cyno","Dengue virus",81.43,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"IP.10","F","Cyno.Dengue virus",11.83,4.38,1.90499194847021,"Cyno","Dengue virus",6.21,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"IL.5","F","Cyno.Dengue virus",6.45,6.45,NA,"Cyno","Dengue virus",6.45,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"HGF","F","Cyno.Dengue virus",9038.44,74.94,12.993358442828,"Cyno","Dengue virus",695.62,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"RANTES","F","Cyno.Dengue virus",2265.19,9.09,0.696475789887958,"Cyno","Dengue virus",3252.36,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"IFN.g","F","Cyno.Dengue virus",14.44,14.44,0.269202087994034,"Cyno","Dengue virus",53.64,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"I.TAC","F","Cyno.Dengue virus",83.73,32.66,0.426280419509215,"Cyno","Dengue virus",196.42,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"GM.CSF","F","Cyno.Dengue virus",12.88,12.88,NA,"Cyno","Dengue virus",12.88,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"IL.6","F","Cyno.Dengue virus",10.69,7.71,1.38651102464332,"Cyno","Dengue virus",7.71,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"Eotaxin","F","Cyno.Dengue virus",92.06,2.64,0.469143352188758,"Cyno","Dengue virus",196.23,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"MIF","F","Cyno.Dengue virus",224.26,5.06,0.486284884099139,"Cyno","Dengue virus",461.17,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"TGFbeta","F","Cyno.Dengue virus",49.71,3.3,0.598338950409244,"Cyno","Dengue virus",83.08,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"IL.17","F","Cyno.Dengue virus",30.96,30.96,NA,"Cyno","Dengue virus",30.96,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"IL.8","F","Cyno.Dengue virus",11.68,11.68,NA,"Cyno","Dengue virus",11.68,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"MIP.1a","F","Cyno.Dengue virus",73.61,28.54,1.74513987671882,"Cyno","Dengue virus",42.18,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"EGF","F","Cyno.Dengue virus",92.76,3.41,0.814756258234519,"Cyno","Dengue virus",113.85,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"MCP.1","F","Cyno.Dengue virus",242.27,20.12,0.383417475113552,"Cyno","Dengue virus",631.87,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"IL.2","F","Cyno.Dengue virus",43.77,43.77,NA,"Cyno","Dengue virus",43.77,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"IL.15","F","Cyno.Dengue virus",1118.98,75.45,14.8307488402916,"Cyno","Dengue virus",75.45,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"TNF.alpha","F","Cyno.Dengue virus",14.2,14.2,NA,"Cyno","Dengue virus",14.2,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",4,"IL.12","F","Cyno.Dengue virus",4125.55,112.39,7.87935216486182,"Cyno","Dengue virus",523.59,"Control","denv_cyno",5,7,24,12,19,24,24
"UG171",5,"HGF","F","Cyno.Dengue virus",8481.52,74.94,12.1927489146373,"Cyno","Dengue virus",695.62,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"MDC","F","Cyno.Dengue virus",2138,286.83,1.25938055912256,"Cyno","Dengue virus",1697.66,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IL.2","F","Cyno.Dengue virus",43.77,43.77,NA,"Cyno","Dengue virus",43.77,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"RANTES","F","Cyno.Dengue virus",3268.69,9.09,1.00502096938838,"Cyno","Dengue virus",3252.36,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"MIF","F","Cyno.Dengue virus",162.37,5.06,0.352082746058937,"Cyno","Dengue virus",461.17,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"G.CSF","F","Cyno.Dengue virus",1180.78,113.59,8.43354046139562,"Cyno","Dengue virus",140.01,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IL.1B","F","Cyno.Dengue virus",12.04,12.04,NA,"Cyno","Dengue virus",12.04,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IL.8","F","Cyno.Dengue virus",11.68,11.68,NA,"Cyno","Dengue virus",11.68,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"MIG","F","Cyno.Dengue virus",271.26,24.23,11.19521254643,"Cyno","Dengue virus",24.23,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"GM.CSF","F","Cyno.Dengue virus",12.88,12.88,NA,"Cyno","Dengue virus",12.88,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IL.4","F","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IL.12","F","Cyno.Dengue virus",3024.03,112.39,5.77556867014267,"Cyno","Dengue virus",523.59,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IL.15","F","Cyno.Dengue virus",940.94,75.45,12.4710404241219,"Cyno","Dengue virus",75.45,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IL.10","F","Cyno.Dengue virus",13.57,13.57,NA,"Cyno","Dengue virus",13.57,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IL.RA","F","Cyno.Dengue virus",296.99,55.74,1.23396210736247,"Cyno","Dengue virus",240.68,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"TGFbeta","F","Cyno.Dengue virus",61.77,3.3,0.743500240731825,"Cyno","Dengue virus",83.08,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IL.5","F","Cyno.Dengue virus",6.45,6.45,NA,"Cyno","Dengue virus",6.45,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"TNF.alpha","F","Cyno.Dengue virus",14.2,14.2,NA,"Cyno","Dengue virus",14.2,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"EGF","F","Cyno.Dengue virus",92.5,3.41,0.812472551602986,"Cyno","Dengue virus",113.85,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"MIP.1a","F","Cyno.Dengue virus",68.5,28.54,1.6239924134661,"Cyno","Dengue virus",42.18,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"MCP.1","F","Cyno.Dengue virus",303,20.12,0.479529017044645,"Cyno","Dengue virus",631.87,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"I.TAC","F","Cyno.Dengue virus",86.93,32.66,0.442572039507179,"Cyno","Dengue virus",196.42,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IL.17","F","Cyno.Dengue virus",30.96,30.96,NA,"Cyno","Dengue virus",30.96,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"Eotaxin","F","Cyno.Dengue virus",149.66,2.64,0.762676451103297,"Cyno","Dengue virus",196.23,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IP.10","F","Cyno.Dengue virus",12.23,4.38,1.96940418679549,"Cyno","Dengue virus",6.21,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"VEGF","F","Cyno.Dengue virus",1.35,1.35,NA,"Cyno","Dengue virus",1.35,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IFN.g","F","Cyno.Dengue virus",17.55,14.44,0.327181208053691,"Cyno","Dengue virus",53.64,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"IL.6","F","Cyno.Dengue virus",8.41,7.71,1.09079118028534,"Cyno","Dengue virus",7.71,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",5,"MIP.1B","F","Cyno.Dengue virus",57.15,32.55,0.701829792459781,"Cyno","Dengue virus",81.43,"Control","denv_cyno",8,5,29,12,17,24,29
"UG171",6,"G.CSF","F","Cyno.Dengue virus",1193.01,113.59,8.52089136490251,"Cyno","Dengue virus",140.01,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IL.RA","F","Cyno.Dengue virus",298.2,55.74,1.23898952966595,"Cyno","Dengue virus",240.68,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IL.4","F","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IL.1B","F","Cyno.Dengue virus",12.04,12.04,NA,"Cyno","Dengue virus",12.04,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"EGF","F","Cyno.Dengue virus",100.2,3.41,0.880105401844532,"Cyno","Dengue virus",113.85,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IL.2","F","Cyno.Dengue virus",43.77,43.77,NA,"Cyno","Dengue virus",43.77,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IP.10","F","Cyno.Dengue virus",12.76,4.38,2.05475040257649,"Cyno","Dengue virus",6.21,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"I.TAC","F","Cyno.Dengue virus",90.11,32.66,0.458761836880155,"Cyno","Dengue virus",196.42,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"Eotaxin","F","Cyno.Dengue virus",125.86,2.64,0.641390205371248,"Cyno","Dengue virus",196.23,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"TGFbeta","F","Cyno.Dengue virus",68.98,3.3,0.830284063553202,"Cyno","Dengue virus",83.08,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IL.15","F","Cyno.Dengue virus",956.61,75.45,12.6787276341948,"Cyno","Dengue virus",75.45,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IL.10","F","Cyno.Dengue virus",13.57,13.57,NA,"Cyno","Dengue virus",13.57,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"MIP.1a","F","Cyno.Dengue virus",77.76,28.54,1.84352773826458,"Cyno","Dengue virus",42.18,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IFN.g","F","Cyno.Dengue virus",15.96,14.44,0.297539149888143,"Cyno","Dengue virus",53.64,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"MIP.1B","F","Cyno.Dengue virus",57.73,32.55,0.708952474517991,"Cyno","Dengue virus",81.43,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"VEGF","F","Cyno.Dengue virus",1.35,1.35,NA,"Cyno","Dengue virus",1.35,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"HGF","F","Cyno.Dengue virus",8049.92,74.94,11.5722952186539,"Cyno","Dengue virus",695.62,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"RANTES","F","Cyno.Dengue virus",4223.03,9.09,1.29845097098722,"Cyno","Dengue virus",3252.36,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"TNF.alpha","F","Cyno.Dengue virus",14.2,14.2,NA,"Cyno","Dengue virus",14.2,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IL.6","F","Cyno.Dengue virus",8.59,7.71,1.11413748378729,"Cyno","Dengue virus",7.71,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"GM.CSF","F","Cyno.Dengue virus",12.88,12.88,NA,"Cyno","Dengue virus",12.88,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IL.12","F","Cyno.Dengue virus",3523.23,112.39,6.72898642067266,"Cyno","Dengue virus",523.59,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"MCP.1","F","Cyno.Dengue virus",325.9,20.12,0.515770649025907,"Cyno","Dengue virus",631.87,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IL.8","F","Cyno.Dengue virus",11.68,11.68,NA,"Cyno","Dengue virus",11.68,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"MIG","F","Cyno.Dengue virus",288.09,24.23,11.8898060255881,"Cyno","Dengue virus",24.23,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IL.5","F","Cyno.Dengue virus",6.45,6.45,NA,"Cyno","Dengue virus",6.45,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"MIF","F","Cyno.Dengue virus",215.45,5.06,0.467181299737624,"Cyno","Dengue virus",461.17,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"MDC","F","Cyno.Dengue virus",2155.1,286.83,1.26945324741114,"Cyno","Dengue virus",1697.66,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",6,"IL.17","F","Cyno.Dengue virus",30.96,30.96,NA,"Cyno","Dengue virus",30.96,"Control","denv_cyno",0,8,37,13,20,25,37
"UG171",7,"I.TAC","F","Cyno.Dengue virus",87.59,32.66,0.445932186131759,"Cyno","Dengue virus",196.42,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IL.15","F","Cyno.Dengue virus",75.45,75.45,1,"Cyno","Dengue virus",75.45,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"VEGF","F","Cyno.Dengue virus",1.35,1.35,NA,"Cyno","Dengue virus",1.35,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"EGF","F","Cyno.Dengue virus",66.11,3.41,0.580676328502415,"Cyno","Dengue virus",113.85,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IL.1B","F","Cyno.Dengue virus",12.04,12.04,NA,"Cyno","Dengue virus",12.04,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IL.2","F","Cyno.Dengue virus",43.77,43.77,NA,"Cyno","Dengue virus",43.77,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IL.17","F","Cyno.Dengue virus",30.96,30.96,NA,"Cyno","Dengue virus",30.96,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IL.6","F","Cyno.Dengue virus",7.71,7.71,1,"Cyno","Dengue virus",7.71,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"RANTES","F","Cyno.Dengue virus",5156.63,9.09,1.58550406474068,"Cyno","Dengue virus",3252.36,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IL.5","F","Cyno.Dengue virus",6.45,6.45,NA,"Cyno","Dengue virus",6.45,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IL.8","F","Cyno.Dengue virus",11.68,11.68,NA,"Cyno","Dengue virus",11.68,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"TNF.alpha","F","Cyno.Dengue virus",14.2,14.2,NA,"Cyno","Dengue virus",14.2,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"HGF","F","Cyno.Dengue virus",8300.27,74.94,11.932189988787,"Cyno","Dengue virus",695.62,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"MCP.1","F","Cyno.Dengue virus",244.59,20.12,0.387089116432178,"Cyno","Dengue virus",631.87,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"GM.CSF","F","Cyno.Dengue virus",12.88,12.88,NA,"Cyno","Dengue virus",12.88,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IP.10","F","Cyno.Dengue virus",10.04,4.38,1.61674718196457,"Cyno","Dengue virus",6.21,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IL.12","F","Cyno.Dengue virus",2474.53,112.39,4.72608338585535,"Cyno","Dengue virus",523.59,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"G.CSF","F","Cyno.Dengue virus",918.31,113.59,6.55888865081066,"Cyno","Dengue virus",140.01,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"Eotaxin","F","Cyno.Dengue virus",140.44,2.64,0.715690771033991,"Cyno","Dengue virus",196.23,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"MIG","F","Cyno.Dengue virus",180.59,24.23,7.45315724308708,"Cyno","Dengue virus",24.23,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IL.10","F","Cyno.Dengue virus",13.57,13.57,NA,"Cyno","Dengue virus",13.57,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"MIP.1a","F","Cyno.Dengue virus",64.55,28.54,1.53034613560929,"Cyno","Dengue virus",42.18,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"TGFbeta","F","Cyno.Dengue virus",75.44,3.3,0.908040442946558,"Cyno","Dengue virus",83.08,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IFN.g","F","Cyno.Dengue virus",14.44,14.44,0.269202087994034,"Cyno","Dengue virus",53.64,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IL.4","F","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"IL.RA","F","Cyno.Dengue virus",269.98,55.74,1.12173840784444,"Cyno","Dengue virus",240.68,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"MIP.1B","F","Cyno.Dengue virus",54.84,32.55,0.673461869090016,"Cyno","Dengue virus",81.43,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"MDC","F","Cyno.Dengue virus",2267.48,286.83,1.33565024798841,"Cyno","Dengue virus",1697.66,"Control","denv_cyno",0,0,37,8,13,20,37
"UG171",7,"MIF","F","Cyno.Dengue virus",147.69,5.06,0.320250666782315,"Cyno","Dengue virus",461.17,"Control","denv_cyno",0,0,37,8,13,20,37
"UG253A",-7,"IL.10","M","Cyno.Dengue virus",13.57,13.57,NA,"Cyno","Dengue virus",13.57,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"MIP.1B","M","Cyno.Dengue virus",32.55,32.55,1,"Cyno","Dengue virus",32.55,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"IFN.g","M","Cyno.Dengue virus",14.44,14.44,1,"Cyno","Dengue virus",14.44,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"IL.1B","M","Cyno.Dengue virus",12.04,12.04,NA,"Cyno","Dengue virus",12.04,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"IL.RA","M","Cyno.Dengue virus",274.04,55.74,1,"Cyno","Dengue virus",274.04,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"IL.6","M","Cyno.Dengue virus",7.71,7.71,NA,"Cyno","Dengue virus",7.71,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"IL.12","M","Cyno.Dengue virus",3470.95,112.39,1,"Cyno","Dengue virus",3470.95,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"IL.8","M","Cyno.Dengue virus",11.68,11.68,NA,"Cyno","Dengue virus",11.68,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"MIG","M","Cyno.Dengue virus",254.65,24.23,1,"Cyno","Dengue virus",254.65,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"TNF.alpha","M","Cyno.Dengue virus",14.2,14.2,NA,"Cyno","Dengue virus",14.2,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"GM.CSF","M","Cyno.Dengue virus",12.88,12.88,NA,"Cyno","Dengue virus",12.88,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"IL.4","M","Cyno.Dengue virus",38.96,38.96,NA,"Cyno","Dengue virus",38.96,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"MIF","M","Cyno.Dengue virus",102.57,5.06,1,"Cyno","Dengue virus",102.57,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"IL.2","M","Cyno.Dengue virus",43.77,43.77,1,"Cyno","Dengue virus",43.77,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"I.TAC","M","Cyno.Dengue virus",114.21,32.66,1,"Cyno","Dengue virus",114.21,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"RANTES","M","Cyno.Dengue virus",3731.91,9.09,1,"Cyno","Dengue virus",3731.91,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"IL.17","M","Cyno.Dengue virus",30.96,30.96,NA,"Cyno","Dengue virus",30.96,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"VEGF","M","Cyno.Dengue virus",1.35,1.35,NA,"Cyno","Dengue virus",1.35,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"EGF","M","Cyno.Dengue virus",68.68,3.41,1,"Cyno","Dengue virus",68.68,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"G.CSF","M","Cyno.Dengue virus",1171.88,113.59,1,"Cyno","Dengue virus",1171.88,"Control","denv_cyno",0,0,0,0,0,0,0
"UG253A",-7,"IL.15","M","Cyno.Dengue virus",880.32,75.45,NA,"Cyno","Dengue virus",880.32,"Control","denv_cyno",0,0,0,0,0,0,0
